id,mssubclass,lotshape,landcontour,landslope,bldgtype,housestyle,overallqual,overallcond,lotfrontage,lotarea,garagearea,grlivarea,totalbsmtsf,saleprice,gentle_slope,moderate_slope,severe_slope,regular_shape,ordinal_lot_shape,mean_land_contour,lotfrontage_mean_norm,lotarea_mean_norm,garagearea_mean_norm,grlivarea_mean_norm,totalbsmtsf_mean_norm,saleprice_mean_norm,lotfrontage_standard,lotarea_standard,garagearea_standard,grlivarea_standard,totalbsmtsf_standard,saleprice_standard
611,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Excellent,Average,,11050,736,2153,1440,313000,1,0,0,0,0,0.99,,0.0024920980523415784,0.18548650424097224,0.12010857222491768,0.06261383763423985,0.18341730885930987,,0.05343557238441435,1.2306081696686204,1.213660429695117,0.8723432592698153,1.663140699640954
612,SPLIT OR MULTI-LEVEL,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Split Level,Above Average,Above Average,,10395,564,1032,1032,148000,1,0,0,4,1,0.99,,-0.0005694364541904742,0.06418890198427266,-0.09108208338924963,-0.0041619397798354375,-0.04571753352369248,,-0.012209857809418448,0.42586056331776934,-0.9203566274746711,-0.05798462847198105,-0.4145447949450346
613,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Good,Average,,11885,531,1872,1299,261500,1,0,0,0,0,0.99,,0.006394970285859539,0.040916687597812855,0.06716961216463131,0.039536914557316775,0.11189946411552429,,0.13712096812769736,0.2714613132620828,0.6787284109041175,0.5508328863002239,1.0146509846641152
617,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,,7861,393,1509,783,183200,1,0,0,4,1,0.99,,-0.01241360201075875,-0.05640348165465541,-0.0012177276997243757,-0.04491480393695491,0.003164566184681351,,-0.26617248393334564,-0.37420827787987904,-0.01230476639528753,-0.6257582658438127,0.028694777233309637
624,2-STORY PUD - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,Two story,Above Average,Average,,2117,440,1512,756,168500,1,0,0,0,0,0.99,,-0.039261623698575714,-0.023258206619394477,-0.0006525430727462295,-0.049333789207004014,-0.017249265227622497,,-0.8418478290224687,-0.1543063156793558,-0.006593748401077571,-0.6873240819443727,-0.15640811228435117
627,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,,12342,286,1422,978,139900,1,0,0,4,1,0.99,,0.008531033292707093,-0.1318618737562069,-0.017608081882090617,-0.012999910319933637,-0.05696597124067624,,0.18292243621713491,-0.8748361492725596,-0.17792428822737635,-0.18111626067310116,-0.5165402646792558
642,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,,7050,650,1929,1057,226000,1,0,0,0,0,0.99,,-0.01620429588067859,0.12483770311262245,0.07790812007721609,-7.028675201219648e-05,0.06260075560281772,,-0.34745255093670196,0.8282343664931948,0.7872377527941068,-0.000979243193684707,0.5676338024956146
646,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Average,,10530,576,981,981,143250,1,0,0,4,1,0.99,,6.156684104895651e-05,0.07265152539753077,-0.1006902220478781,-0.012508911956594848,-0.05231383959229407,,0.0013201163526692266,0.4820057451562008,-1.0174439333762404,-0.1742756144397056,-0.47435695312251
661,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Good,,12384,550,1935,793,197900,1,0,0,0,0,0.99,,0.008727345429003804,0.05431584133547153,0.07903848933117238,-0.04327814272582562,0.0235783975969852,,0.18713176151200664,0.3603578511729326,0.7986597887825266,-0.6029561117324941,0.21379766675097045
667,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,,18450,596,2380,1021,129000,1,0,0,4,1,0.99,,0.03708042682842889,0.08675589775296096,0.1628742089995974,-0.0059622671120776625,-0.07210275779809881,,0.7950786005284796,0.5755810482202532,1.6457941245903374,-0.08306699799443144,-0.6537934276549363
669,1-STORY 1946 & NEWER ALL STYLES,Regular,Banked - Quick and significant rise from street grade to building,Moderate Slope,Single-family Detached,One story,Average,Above Average,,14175,576,1437,1188,168000,0,1,0,0,0,0.75,,0.017098655812513585,0.07265152539753077,-0.014782158747199884,0.021369975113781584,-0.017943613234843715,,0.3666294187290365,0.4820057451562008,-0.14936919825632655,0.2977289756645881,-0.16270412893461175
673,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Above Average,,11250,546,1208,1208,165000,1,0,0,4,1,0.99,,0.003426917748992587,0.0514949668643855,-0.057924585273198374,0.024643297536040176,-0.02210970127817103,,0.07347997855047016,0.34164279056012214,-0.58531023848102,0.3433332838872252,-0.20048022883617517
680,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,,9945,572,988,988,128500,1,0,0,4,1,0.99,,-0.002672780771655243,0.06983065092644473,-0.09937145791826243,-0.011363249108804341,-0.07279710580532003,,-0.05730977168304403,0.4632906845433903,-1.0041182247230838,-0.15831410656178263,-0.6600894443051969
683,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Regular,Hillside - Significant slope from side to side,Gentle slope,Single-family Detached,One story,Above Average,Average,,2887,431,1291,1291,173000,1,0,0,0,0,0.64,,-0.03566256786646933,-0.02960517417933806,-0.042287810593469664,0.03822758558841333,-0.011000133162631522,,-0.7646768652831537,-0.1964152020581794,-0.4273054073078779,0.532591163011169,-0.09974396243200602
686,2-STORY PUD - 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Townhouse End Unit,Two story,Good,Average,,5062,577,2090,1190,207500,1,0,0,4,1,0.99,,-0.025496403665389616,0.07335674401530227,0.1082396950583766,0.021697307356007445,0.036909879335632605,,-0.5466939482272968,0.4866845103094034,1.093729051816708,0.3022894064868518,0.33468118643597344
688,2-STORY PUD - 1946 & NEWER,Moderately Irregular,Near Flat/Level,Gentle slope,Townhouse End Unit,Two story,Good,Average,,5105,480,1102,551,148800,1,0,0,4,2,0.99,,-0.025295417430609646,0.004950538091465889,-0.07789444209309287,-0.08288534403515459,-0.04460657671213854,,-0.5423844009015948,0.03284429044874909,-0.7870995409431053,-1.1547682412264026,-0.4044711683046177
691,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,One story,Above Average,Average,,4426,420,848,848,141000,1,0,0,0,0,0.99,,-0.02846913030073982,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.055438405624789557,,-0.6104351598353542,-0.24788161874340822,-1.2706323977862153,-0.47754426412024215,-0.5026890280486827
707,1-STORY 1946 & NEWER ALL STYLES,Moderately Irregular,Depression,Severe Slope,Single-family Detached,One story,Good,Average,,115149,739,1824,1643,302000,0,0,1,4,2,0.25,,0.4890610760607082,0.18760216009428676,0.05812665813298098,0.09583806022016457,0.16814165270044304,,10.486448759785636,1.2446444651282282,0.5873521229967582,1.3352269877295817,1.5246283333352215
710,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,,7162,408,904,876,109900,1,0,0,4,1,0.99,,-0.015680796850554027,-0.04582520238808277,-0.11519662747365053,-0.02969385467345246,-0.0986268516739494,,-0.3362276834837107,-0.3040268005818397,-1.1640267285609627,-0.41369823260855026,-0.8943012636948902
715,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Very Good,,13517,475,1479,725,130500,1,0,0,4,1,0.99,,0.014023099010531767,0.0014244450026083429,-0.006869573969505838,-0.05440743896150483,-0.07001971377643516,,0.30068332244271284,0.009450464682735981,-0.06941494633738712,-0.7580107596894602,-0.6349053777041547
721,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Slightly irregular,Depression,Moderate Slope,Single-family Detached,One story,Very Good,Average,,6563,564,1742,1742,275000,0,1,0,4,1,0.25,,-0.018480581842023797,0.06418890198427266,0.04267827832891165,0.1120410062103446,0.13064686031049721,,-0.39626067995104786,0.42586056331776934,0.43125096448835265,1.560968313431635,1.1846434342211507
722,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,One story,Above Average,Average,,4426,420,848,848,143000,1,0,0,0,0,0.99,,-0.02846913030073982,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.05266101359590468,,-0.6104351598353542,-0.24788161874340822,-1.2706323977862153,-0.47754426412024215,-0.4775049614476403
727,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Excellent,,21695,540,1680,880,222000,1,0,0,4,1,0.99,,0.0522478764065915,0.04726365515775644,0.03099779603802996,-0.029039190189000738,0.057045971545047966,,1.120299090572735,0.3135701996409064,0.31322325927468014,-0.4045773709640228,0.51726566929353
735,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,,8978,300,948,948,108000,1,0,0,4,1,0.99,,-0.007192634004962869,-0.12198881310740577,-0.10690725294463771,-0.017909893953321526,-0.10126537410139003,,-0.1542244754959239,-0.8093334371277229,-1.08026513131255,-0.24952272300705677,-0.9182261269658804
746,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Good,Excellent,,8963,831,2715,1142,299800,1,0,0,4,1,0.99,,-0.007262745482211694,0.2524822729292656,0.2259864923454904,0.013841333542586822,0.16508652146866967,,-0.1557278059583781,1.6750908592228695,2.283524467277116,0.19283906675252285,1.496925860074075
747,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,,8795,554,2256,952,236000,1,0,0,4,1,0.99,,-0.008047994027398541,0.05713671580655757,0.13951324441783403,-0.017255229468869808,0.07648771574724211,,-0.17256510713786496,0.3790729117857431,1.4097387141629922,-0.24040186136252936,0.693554135500826
752,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,,7750,400,1320,660,162000,1,0,0,0,0,0.99,,-0.012932426942400061,-0.05146695133025485,-0.03682435919934759,-0.06504573683384526,-0.026275789321498346,,-0.2772971293555066,-0.3414569218074607,-0.37209890003051493,-0.9062247614130307,-0.2382563287377386
758,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,,11616,440,1386,672,158900,1,0,0,4,1,0.99,,0.0051376377938639325,-0.023258206619394477,-0.02439029740582837,-0.06308174338049011,-0.030580746966269907,,0.1101612418343523,-0.1543063156793558,-0.24645650415789586,-0.8788621764794484,-0.27729163196935414
771,SPLIT FOYER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Split Foyer,Average,Average,,7252,576,858,858,134900,1,0,0,4,1,0.99,,-0.015260127987061072,0.07265152539753077,-0.1238627917539821,-0.03263984485348519,-0.06390945131288843,,-0.3272077007089856,0.4820057451562008,-1.2515956711388487,-0.4547421100089236,-0.5795004311818616
784,SPLIT FOYER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Split Foyer,Average,Above Average,,9101,602,1110,1097,165500,1,0,0,4,1,0.99,,-0.006617719891522498,0.09098720945959,-0.07638728308781782,0.006476358092504989,-0.021415353270949813,,-0.14189716570379957,0.603653639139469,-0.7718701596252121,0.09022937325158945,-0.1941842121859146
786,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Average,,9790,457,1342,1372,161500,1,0,0,0,0,0.99,,-0.0033972660365597747,-0.011269490117278822,-0.03267967193484118,0.05148454139856064,-0.026970137328719564,,-0.07284418646173729,-0.0747673080749112,-0.3302181014063086,0.7172886113128493,-0.24455234538799916
790,2-STORY 1946 & NEWER,Slightly irregular,Depression,Gentle slope,Single-family Detached,Two story,Above Average,Very Good,,12205,444,2087,832,187500,1,0,0,4,1,0.25,,0.007890681800501152,-0.02043733214830844,0.10767451043139846,-0.03689516400242136,0.009135959046783836,,0.16919201799338668,-0.1355912550665453,1.0880180338224978,-0.5140277106983518,0.08284052042555055
792,SPLIT OR MULTI-LEVEL,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Split Level,Above Average,Average,,11333,539,1062,1029,146800,1,0,0,4,1,0.99,,0.0038148679231027553,0.046558436539984926,-0.08543023711946816,-0.004652938143174226,-0.047383968741023415,,0.08179840710938333,0.3088914344877038,-0.8632464475325714,-0.0648252747053766,-0.42965523490566
795,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,,10832,409,1895,712,194500,1,0,0,4,1,0.99,,0.0014731445829919791,-0.04511998377031126,0.0715026943047971,-0.05653509853597292,0.018856831147880906,,0.03158716966341351,-0.2993480354286371,0.7225128821930605,-0.7876535600341743,0.17098475352919856
812,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,One story,Above Average,Average,,4438,420,848,848,144500,1,0,0,0,0,0.99,,-0.02841304111894076,-0.03736257897482466,-0.1257467405105759,-0.034276506064614486,-0.05057796957424102,,-0.6092324954653909,-0.24788161874340822,-1.2706323977862153,-0.47754426412024215,-0.4586169114968586
817,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Above Average,,11425,275,1008,1008,137000,1,0,0,4,1,0.99,,0.0042448849835622195,-0.13961927855169348,-0.09560356040507478,-0.008089926686545748,-0.06099318968255931,,0.091018833945769,-0.9263025659577884,-0.9660447714283507,-0.11270979833914554,-0.5530571612507672
818,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Good,Average,,13265,857,1689,1568,271000,1,0,0,4,1,0.99,,0.012845226192751497,0.2708179569913248,0.032693349918964394,0.08356310113669484,0.12509207625272745,,0.2754273706734825,1.7967387532061374,0.33035631325731,1.1642108318946927,1.134275301019066
823,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,,12394,433,1733,847,225000,1,0,0,4,1,0.99,,0.008774086413836354,-0.028194736943795044,0.04098272444797721,-0.03444017218572742,0.061212059588375285,,0.18813398182030944,-0.18705767175177415,0.4141179105057228,-0.479824479531374,0.5550417691950934
829,2-STORY 1946 & NEWER,Moderately Irregular,Depression,Severe Slope,Single-family Detached,Two story,Average,Average,,28698,538,2126,1013,185000,0,0,1,4,2,0.25,,0.08498058808482656,0.04585321792221342,0.11502191058211436,-0.0072715960809811,0.005664219010677741,,1.8221539724771796,0.30421266933450114,1.1622612677472275,-0.10130872128348627,0.051360437174247695
841,2-STORY 1945 & OLDER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Very Good,,12155,400,1482,672,140000,1,0,0,4,1,0.99,,0.0076569768763384,-0.05146695133025485,-0.006304389342527692,-0.06308174338049011,-0.05682710163923199,,0.16418091645187272,-0.3414569218074607,-0.06370392834317716,-0.8788621764794484,-0.5152810613492037
846,SPLIT FOYER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Split Foyer,Average,Average,,16647,611,1701,1390,171000,1,0,0,4,1,0.99,,0.02865302726312005,0.09733417701953359,0.03495408842687698,0.054430531578593365,-0.013777525191516399,,0.6143782789414863,0.6457625255182926,0.35320038523414987,0.7583324887132226,-0.12492802903304831
852,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse End Unit,One story,Very Good,Average,,3196,400,1456,1273,215000,1,0,0,0,0,0.99,,-0.03421827143514352,-0.05146695133025485,-0.011202656109671624,0.0352815954083806,0.0473250994439509,,-0.7337082577565975,-0.3414569218074607,-0.11319941762633014,0.4915472856107957,0.429121436189882
854,SPLIT OR MULTI-LEVEL,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Split Level,Above Average,Above Average,,12095,645,1445,1127,158000,1,0,0,4,1,0.99,,0.007376530967343097,0.12131161002376491,-0.013274999741924828,0.011386341725892877,-0.0318305733792681,,0.15816759460205598,0.8048405407271817,-0.13413981693843333,0.15863583558554506,-0.28862446193982316
856,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Very Good,,6897,260,1040,1040,127000,1,0,0,4,1,0.99,,-0.01691943294861661,-0.15019755781826613,-0.08957492438397456,-0.002852610810932,-0.0748801498269837,,-0.36278652165373465,-0.9964840432558277,-0.9051272461567778,-0.03974290518292622,-0.6789774942559786
857,SPLIT OR MULTI-LEVEL,Slightly irregular,Depression,Moderate Slope,Single-family Detached,Split Level,Above Average,Above Average,,10970,576,1026,940,147000,0,1,0,4,1,0.25,,0.002118170173681175,0.07265152539753077,-0.09221245264320592,-0.019219222922224964,-0.047106229538134925,,0.04541780991799202,0.4820057451562008,-0.9317786634630909,-0.2677644462961116,-0.42713682824555577
860,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Good,,11029,619,2654,1054,250000,1,0,0,4,1,0.99,,0.0023939419841932227,0.10297592596170567,0.21449440493026808,-0.0005612851153509854,0.09592945994943625,,0.051330909736978486,0.6831926467439136,2.1674004347281803,-0.007819889427080269,0.869842601708122
866,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Above Average,,8750,902,1002,1002,148500,1,0,0,4,1,0.99,,-0.00825832845914502,0.30255279479104275,-0.09673392965903108,-0.009071923413223326,-0.04502318551647127,,-0.17707509852522754,2.0072831851002557,-0.9774668074167706,-0.12639109080593666,-0.408248778294774
